id,target
135513,False
135514,False
135515,False
135516,False
135517,False
135518,False
135519,False
135520,False
135521,False
135522,False
135523,False
135524,True
135525,False
135526,False
135527,False
135528,False
135529,False
135530,False
135531,True
135532,False
135533,False
135534,False
135535,False
135536,False
135537,False
135538,False
135539,False
135540,False
135541,False
135542,False
135543,False
135544,False
135545,False
135546,False
135547,False
135548,False
135549,False
135550,False
135551,False
135552,False
135553,False
135554,False
135555,False
135556,False
135557,False
135558,False
135559,False
135560,False
135561,False
135562,False
135563,False
135564,False
135565,False
135566,False
135567,False
135568,False
135569,False
135570,False
135571,False
135572,False
135573,False
135574,False
135575,False
135576,False
135577,False
135578,False
135579,False
135580,False
135581,False
135582,False
135583,False
135584,False
135585,False
135586,False
135587,False
135588,False
135589,False
135590,False
135591,False
135592,False
135593,False
135594,False
135595,False
135596,False
135597,False
135598,False
135599,False
135600,False
135601,False
135602,False
135603,False
135604,False
135605,False
135606,False
135607,False
135608,False
135609,False
135610,False
135611,False
135612,False
135613,False
135614,False
135615,False
135616,False
135617,False
135618,False
135619,False
135620,False
135621,False
135622,False
135623,False
135624,False
135625,False
135626,False
135627,False
135628,False
135629,False
135630,False
135631,False
135632,False
135633,False
135634,False
135635,False
135636,False
135637,False
135638,False
135639,False
135640,False
135641,False
135642,False
135643,False
135644,False
135645,False
135646,False
135647,False
135648,False
135649,False
135650,False
135651,False
135652,False
135653,False
135654,False
135655,False
135656,True
135657,False
135658,False
135659,False
135660,False
135661,False
135662,False
135663,False
135664,False
135665,False
135666,False
135667,False
135668,False
135669,False
135670,False
135671,False
135672,False
135673,False
135674,False
135675,False
135676,False
135677,False
135678,False
135679,False
135680,False
135681,False
135682,False
135683,False
135684,False
135685,True
135686,False
135687,False
135688,False
135689,False
135690,False
135691,False
135692,False
135693,False
135694,False
135695,False
135696,False
135697,False
135698,False
135699,False
135700,False
135701,False
135702,False
135703,True
135704,False
135705,False
135706,False
135707,False
135708,False
135709,False
135710,False
135711,False
135712,False
135713,False
135714,False
135715,False
135716,False
135717,False
135718,False
135719,False
135720,False
135721,False
135722,False
135723,False
135724,False
135725,False
135726,False
135727,False
135728,False
135729,False
135730,False
135731,True
135732,False
135733,False
135734,False
135735,False
135736,False
135737,False
135738,False
135739,False
135740,False
135741,False
135742,False
135743,False
135744,False
135745,False
135746,False
135747,False
135748,False
135749,False
135750,False
135751,False
135752,False
135753,False
135754,False
135755,False
135756,False
135757,False
135758,False
135759,False
135760,False
135761,False
135762,False
135763,False
135764,False
135765,False
135766,False
135767,False
135768,False
135769,False
135770,False
135771,False
135772,False
135773,False
135774,False
135775,False
135776,False
135777,False
135778,False
135779,False
135780,False
135781,False
135782,False
135783,False
135784,False
135785,False
135786,False
135787,False
135788,False
135789,False
135790,False
135791,False
135792,False
135793,False
135794,False
135795,False
135796,False
135797,False
135798,False
135799,False
135800,False
135801,False
135802,False
135803,False
135804,False
135805,False
135806,False
135807,False
135808,False
135809,False
135810,False
135811,False
135812,False
135813,False
135814,False
135815,False
135816,False
135817,False
135818,False
135819,False
135820,False
135821,False
135822,False
135823,False
135824,False
135825,False
135826,False
135827,False
135828,False
135829,False
135830,False
135831,False
135832,False
135833,False
135834,False
135835,False
135836,False
135837,False
135838,False
135839,False
135840,False
135841,False
135842,True
135843,False
135844,False
135845,False
135846,False
135847,False
135848,False
135849,False
135850,False
135851,False
135852,False
135853,False
135854,False
135855,False
135856,False
135857,False
135858,False
135859,False
135860,False
135861,False
135862,False
135863,False
135864,False
135865,False
135866,False
135867,False
135868,False
135869,False
135870,False
135871,False
135872,False
135873,False
135874,False
135875,False
135876,False
135877,False
135878,False
135879,False
135880,False
135881,False
135882,False
135883,False
135884,False
135885,False
135886,False
135887,False
135888,False
135889,False
135890,False
135891,False
135892,False
135893,False
135894,False
135895,False
135896,False
135897,False
135898,False
135899,False
135900,False
135901,False
135902,False
135903,False
135904,False
135905,False
135906,False
135907,False
135908,False
135909,False
135910,False
135911,False
135912,False
135913,False
135914,False
135915,False
135916,False
135917,False
135918,False
135919,False
135920,False
135921,False
135922,False
135923,False
135924,False
135925,False
135926,False
135927,False
135928,False
135929,False
135930,False
135931,False
135932,False
135933,False
135934,False
135935,False
135936,False
135937,False
135938,False
135939,False
135940,False
135941,False
135942,False
135943,False
135944,False
135945,False
135946,False
135947,False
135948,False
135949,False
135950,False
135951,False
135952,False
135953,False
135954,False
135955,False
135956,False
135957,False
135958,False
135959,False
135960,False
135961,False
135962,False
135963,False
135964,False
135965,False
135966,False
135967,False
135968,False
135969,False
135970,False
135971,False
135972,False
135973,False
135974,False
135975,False
135976,False
135977,False
135978,False
135979,False
135980,False
135981,False
135982,False
135983,False
135984,False
135985,False
135986,False
135987,False
135988,False
135989,False
135990,False
135991,False
135992,False
135993,False
135994,False
135995,False
135996,False
135997,False
135998,False
135999,False
136000,True
136001,False
136002,False
136003,False
136004,False
136005,False
136006,False
136007,False
136008,False
136009,False
136010,False
136011,False
136012,False
136013,False
136014,False
136015,False
136016,False
136017,False
136018,True
136019,False
136020,False
136021,False
136022,False
136023,False
136024,False
136025,False
136026,False
136027,False
136028,False
136029,False
136030,False
136031,False
136032,False
136033,False
136034,False
136035,False
136036,False
136037,False
136038,False
136039,False
136040,False
136041,False
136042,False
136043,False
136044,False
136045,False
136046,False
136047,False
136048,False
136049,False
136050,False
136051,False
136052,False
136053,False
136054,False
136055,False
136056,False
136057,False
136058,False
136059,False
136060,False
136061,False
136062,False
136063,False
136064,False
136065,False
136066,True
136067,False
136068,False
136069,False
136070,False
136071,False
136072,False
136073,False
136074,False
136075,False
136076,False
136077,False
136078,False
136079,False
136080,False
136081,False
136082,False
136083,False
136084,False
136085,False
136086,False
136087,False
136088,False
136089,False
136090,False
136091,True
136092,False
136093,False
136094,False
136095,False
136096,False
136097,False
136098,False
136099,False
136100,False
136101,False
136102,False
136103,False
136104,False
136105,False
136106,False
136107,False
136108,False
136109,False
136110,False
136111,False
136112,False
136113,False
136114,False
136115,False
136116,False
136117,False
136118,False
136119,False
136120,False
136121,False
136122,False
136123,False
136124,False
136125,False
136126,False
136127,False
136128,False
136129,False
136130,False
136131,False
136132,False
136133,False
136134,False
136135,False
136136,False
136137,False
136138,False
136139,False
136140,False
136141,False
136142,False
136143,False
136144,False
136145,False
136146,False
136147,False
136148,False
136149,False
136150,False
136151,False
136152,False
136153,False
136154,False
136155,False
136156,False
136157,False
136158,False
136159,False
136160,True
136161,False
136162,False
136163,False
136164,False
136165,False
136166,False
136167,False
136168,False
136169,False
136170,False
136171,False
136172,False
136173,False
136174,False
136175,False
136176,False
136177,False
136178,False
136179,False
136180,False
136181,False
136182,False
136183,False
136184,False
136185,False
136186,False
136187,False
136188,False
136189,False
136190,False
136191,False
136192,False
136193,False
136194,False
136195,False
136196,False
136197,False
136198,False
136199,False
136200,False
136201,False
136202,False
136203,False
136204,False
136205,False
136206,False
136207,False
136208,False
136209,False
136210,False
136211,False
136212,False
136213,False
136214,False
136215,False
136216,False
136217,False
136218,False
136219,False
136220,True
136221,False
136222,False
136223,False
136224,False
136225,False
136226,False
136227,False
136228,False
136229,False
136230,False
136231,False
136232,False
136233,False
136234,False
136235,False
136236,False
136237,False
136238,False
136239,False
136240,True
136241,False
136242,False
136243,False
136244,False
136245,False
136246,False
136247,False
136248,False
136249,False
136250,False
136251,False
136252,False
136253,False
136254,False
136255,False
136256,False
136257,False
136258,False
136259,False
136260,False
136261,False
136262,False
136263,False
136264,False
136265,False
136266,False
136267,False
136268,False
136269,False
136270,False
136271,False
136272,False
136273,False
136274,False
136275,False
136276,False
136277,False
136278,False
136279,False
136280,False
136281,False
136282,False
136283,False
136284,False
136285,False
136286,False
136287,False
136288,False
136289,True
136290,False
136291,False
136292,False
136293,False
136294,False
136295,False
136296,False
136297,False
136298,False
136299,False
136300,False
136301,False
136302,False
136303,False
136304,False
136305,True
136306,False
136307,False
136308,False
136309,False
136310,False
136311,False
136312,False
136313,False
136314,False
136315,False
136316,False
136317,False
136318,False
136319,False
136320,False
136321,False
136322,False
136323,False
136324,False
136325,False
136326,False
136327,False
136328,False
136329,False
136330,False
136331,False
136332,False
136333,False
136334,False
136335,False
136336,False
136337,False
136338,False
136339,False
136340,False
136341,False
136342,False
136343,False
136344,False
136345,False
136346,False
136347,False
136348,False
136349,False
136350,False
136351,False
136352,False
136353,False
136354,False
136355,False
136356,False
136357,False
136358,False
136359,False
136360,False
136361,False
136362,False
136363,False
136364,False
136365,False
136366,False
136367,False
136368,False
136369,False
136370,False
136371,False
136372,False
136373,False
136374,False
136375,False
136376,False
136377,False
136378,False
136379,False
136380,False
136381,False
136382,False
136383,False
136384,False
136385,False
136386,False
136387,False
136388,False
136389,False
136390,False
136391,False
136392,False
136393,False
136394,False
136395,False
136396,False
136397,False
136398,False
136399,False
136400,False
136401,False
136402,False
136403,False
136404,False
136405,False
136406,False
136407,False
136408,False
136409,False
136410,False
136411,False
136412,False
136413,False
136414,False
136415,False
136416,False
136417,False
136418,False
136419,False
136420,False
136421,False
136422,False
136423,False
136424,False
136425,False
136426,False
136427,False
136428,False
136429,False
136430,False
136431,False
136432,False
136433,False
136434,False
136435,False
136436,False
136437,False
136438,False
136439,False
136440,False
136441,False
136442,False
136443,False
136444,False
136445,False
136446,False
136447,False
136448,False
136449,False
136450,False
136451,False
136452,False
136453,False
136454,False
136455,False
136456,False
136457,False
136458,False
136459,False
136460,False
136461,False
136462,False
136463,False
136464,False
136465,False
136466,False
136467,False
136468,False
136469,False
136470,False
136471,False
136472,False
136473,False
136474,False
136475,False
136476,False
136477,False
136478,False
136479,False
136480,False
136481,False
136482,False
136483,False
136484,False
136485,False
136486,False
136487,False
136488,False
136489,False
136490,False
136491,False
136492,False
136493,False
136494,False
136495,False
136496,False
136497,False
136498,False
136499,False
136500,False
136501,False
136502,False
136503,False
136504,False
136505,False
136506,False
136507,False
136508,False
136509,False
136510,False
136511,False
136512,False
136513,False
136514,False
136515,False
136516,False
136517,False
136518,False
136519,False
136520,True
136521,False
136522,False
136523,False
136524,False
136525,False
136526,False
136527,False
136528,False
136529,False
136530,False
136531,False
136532,False
136533,False
136534,False
136535,False
136536,False
136537,False
136538,False
136539,False
136540,False
136541,False
136542,False
136543,False
136544,False
136545,False
136546,False
136547,False
136548,False
136549,False
136550,False
136551,False
136552,False
136553,False
136554,False
136555,False
136556,False
136557,False
136558,False
136559,False
136560,False
136561,False
136562,False
136563,False
136564,False
136565,False
136566,False
136567,False
136568,False
136569,False
136570,False
136571,False
136572,False
136573,False
136574,False
136575,False
136576,False
136577,False
136578,False
136579,False
136580,True
136581,False
136582,False
136583,False
136584,False
136585,False
136586,False
136587,False
136588,False
136589,False
136590,False
136591,False
136592,False
136593,False
136594,False
136595,False
136596,False
136597,False
136598,False
136599,False
136600,False
136601,False
136602,False
136603,False
136604,False
136605,False
136606,False
136607,True
136608,False
136609,False
136610,False
136611,False
136612,False
136613,False
136614,False
136615,False
136616,False
136617,False
136618,False
136619,False
136620,False
136621,False
136622,False
136623,False
136624,False
136625,False
136626,False
136627,False
136628,False
136629,False
136630,False
136631,False
136632,False
136633,False
136634,False
136635,False
136636,False
136637,False
136638,False
136639,False
136640,False
136641,False
136642,False
136643,False
136644,False
136645,False
136646,False
136647,False
136648,False
136649,False
136650,False
136651,False
136652,False
136653,False
136654,False
136655,False
136656,False
136657,False
136658,False
136659,False
136660,False
136661,False
136662,False
136663,False
136664,False
136665,False
136666,False
136667,False
136668,False
136669,False
136670,False
136671,False
136672,False
136673,False
136674,False
136675,False
136676,False
136677,False
136678,False
136679,False
136680,False
136681,False
136682,False
136683,False
136684,False
136685,True
136686,False
136687,False
136688,False
136689,False
136690,False
136691,False
136692,False
136693,False
136694,False
136695,True
136696,False
136697,False
136698,False
136699,False
136700,False
136701,False
136702,False
136703,False
136704,False
136705,False
136706,False
136707,False
136708,False
136709,False
136710,True
136711,False
136712,False
136713,False
136714,False
136715,False
136716,False
136717,False
136718,False
136719,False
136720,False
136721,False
136722,False
136723,False
136724,False
136725,False
136726,False
136727,False
136728,False
136729,False
136730,False
136731,False
136732,False
136733,False
136734,False
136735,False
136736,False
136737,False
136738,False
136739,False
136740,False
136741,True
136742,False
136743,False
136744,False
136745,False
136746,False
136747,False
136748,False
136749,False
136750,False
136751,False
136752,False
136753,False
136754,False
136755,False
136756,False
136757,False
136758,False
136759,False
136760,False
136761,False
136762,False
136763,False
136764,False
136765,False
136766,False
136767,False
136768,False
136769,False
136770,False
136771,False
136772,False
136773,False
136774,False
136775,False
136776,False
136777,False
136778,True
136779,False
136780,False
136781,False
136782,False
136783,False
136784,False
136785,False
136786,False
136787,False
136788,False
136789,False
136790,False
136791,False
136792,False
136793,False
136794,False
136795,False
136796,False
136797,False
136798,False
136799,False
136800,False
136801,False
136802,False
136803,False
136804,False
136805,False
136806,False
136807,False
136808,False
136809,False
136810,False
136811,False
136812,False
136813,False
136814,False
136815,False
136816,False
136817,False
136818,False
136819,False
136820,False
136821,False
136822,False
136823,False
136824,False
136825,False
136826,False
136827,False
136828,False
136829,False
136830,False
136831,False
136832,False
136833,False
136834,False
136835,False
136836,True
136837,False
136838,False
136839,False
136840,False
136841,False
136842,False
136843,True
136844,False
136845,False
136846,False
136847,False
136848,False
136849,False
136850,False
136851,False
136852,False
136853,False
136854,False
136855,False
136856,False
136857,False
136858,False
136859,False
136860,False
136861,False
136862,False
136863,False
136864,False
136865,False
136866,False
136867,False
136868,False
136869,False
136870,False
136871,False
136872,False
136873,False
136874,False
136875,False
136876,False
136877,False
136878,False
136879,False
136880,False
136881,False
136882,False
136883,False
136884,False
136885,False
136886,False
136887,False
136888,False
136889,False
136890,False
136891,False
136892,False
136893,False
136894,False
136895,False
136896,False
136897,False
136898,False
136899,False
136900,False
136901,False
136902,False
136903,False
136904,False
136905,False
136906,False
136907,False
136908,False
136909,False
136910,False
136911,False
136912,False
136913,False
136914,False
136915,False
136916,False
136917,False
136918,False
136919,False
136920,False
136921,False
136922,False
136923,False
136924,False
136925,False
136926,False
136927,False
136928,False
136929,False
136930,False
136931,False
136932,False
136933,False
136934,False
136935,False
136936,False
136937,False
136938,False
136939,False
136940,False
136941,False
136942,False
136943,False
136944,False
136945,False
136946,False
136947,False
136948,False
136949,False
136950,False
136951,False
136952,False
136953,False
136954,False
136955,False
136956,False
136957,False
136958,False
136959,False
136960,False
136961,False
136962,False
136963,False
136964,False
136965,False
136966,False
136967,False
136968,False
136969,False
136970,False
136971,False
136972,False
136973,False
136974,False
136975,False
136976,False
136977,False
136978,False
136979,False
136980,False
136981,False
136982,False
136983,False
136984,False
136985,False
136986,False
136987,False
136988,False
136989,False
136990,False
136991,False
136992,False
136993,False
136994,False
136995,False
136996,False
136997,False
136998,False
136999,False
137000,True
137001,False
137002,False
137003,False
137004,False
137005,False
137006,False
137007,False
137008,False
137009,False
137010,False
137011,False
137012,False
137013,False
137014,False
137015,False
137016,False
137017,False
137018,False
137019,True
137020,False
137021,False
137022,False
137023,False
137024,False
137025,False
137026,False
137027,False
137028,True
137029,False
137030,False
137031,False
137032,False
137033,False
137034,False
137035,False
137036,False
137037,False
137038,False
137039,False
137040,False
137041,False
137042,False
137043,True
137044,False
137045,False
137046,False
137047,False
137048,False
137049,False
137050,False
137051,False
137052,False
137053,False
137054,False
137055,False
137056,False
137057,True
137058,False
137059,True
137060,False
137061,False
137062,True
137063,False
137064,False
137065,False
137066,False
137067,False
137068,False
137069,False
137070,False
137071,True
137072,False
137073,False
137074,False
137075,False
137076,False
137077,False
137078,False
137079,False
137080,False
137081,False
137082,False
137083,False
137084,False
137085,False
137086,False
137087,False
137088,False
137089,False
137090,True
137091,False
137092,False
137093,False
137094,False
137095,False
137096,False
137097,False
137098,False
137099,False
137100,False
137101,False
137102,False
137103,False
137104,False
137105,False
137106,False
137107,False
137108,False
137109,False
137110,False
137111,False
137112,False
137113,False
137114,False
137115,False
137116,False
137117,False
137118,False
137119,False
137120,False
137121,False
137122,False
137123,False
137124,False
137125,False
137126,False
137127,False
137128,False
137129,False
137130,False
137131,False
137132,False
137133,True
137134,False
137135,False
137136,False
137137,False
137138,False
137139,False
137140,False
137141,False
137142,False
137143,False
137144,False
137145,False
137146,False
137147,False
137148,False
137149,False
137150,False
137151,False
137152,False
137153,False
137154,False
137155,False
137156,False
137157,False
137158,False
137159,False
137160,False
137161,False
137162,True
137163,False
137164,False
137165,False
137166,False
137167,False
137168,False
137169,False
137170,False
137171,False
137172,False
137173,False
137174,False
137175,False
137176,False
137177,False
137178,False
137179,False
137180,False
137181,False
137182,False
137183,False
137184,False
137185,False
137186,False
137187,False
137188,False
137189,True
137190,False
137191,False
137192,False
137193,False
137194,False
137195,False
137196,False
137197,False
137198,False
137199,False
137200,False
137201,False
137202,False
137203,False
137204,False
137205,False
137206,False
137207,False
137208,False
137209,False
137210,False
137211,False
137212,False
137213,False
137214,False
137215,False
137216,False
137217,False
137218,False
137219,False
137220,False
137221,False
137222,False
137223,False
137224,False
137225,False
137226,False
137227,False
137228,False
137229,False
137230,False
137231,False
137232,False
137233,False
137234,False
137235,False
137236,False
137237,False
137238,False
137239,False
137240,False
137241,False
137242,False
137243,False
137244,False
137245,False
137246,False
137247,False
137248,False
137249,False
137250,False
137251,False
137252,False
137253,False
137254,False
137255,False
137256,False
137257,True
137258,False
137259,False
137260,False
137261,False
137262,False
137263,False
137264,False
137265,False
137266,False
137267,False
137268,False
137269,False
137270,False
137271,False
137272,False
137273,False
137274,False
137275,False
137276,False
137277,False
137278,False
137279,False
137280,False
137281,False
137282,False
137283,False
137284,False
137285,False
137286,False
137287,False
137288,False
137289,False
137290,False
137291,False
137292,False
137293,False
137294,False
137295,False
137296,False
137297,False
137298,False
137299,False
137300,False
137301,False
137302,False
137303,False
137304,False
137305,False
137306,False
137307,False
137308,False
137309,False
137310,False
137311,False
137312,False
137313,False
137314,False
137315,False
137316,False
137317,False
137318,False
137319,False
137320,False
137321,False
137322,False
137323,False
137324,False
137325,False
137326,False
137327,False
137328,False
137329,False
137330,False
137331,False
137332,False
137333,False
137334,False
137335,False
137336,False
137337,False
137338,False
137339,False
137340,False
137341,False
137342,False
137343,False
137344,False
137345,False
137346,False
137347,False
137348,False
137349,False
137350,False
137351,False
137352,False
137353,False
137354,False
137355,False
137356,False
137357,False
137358,False
137359,False
137360,False
137361,False
137362,False
137363,False
137364,False
137365,False
137366,False
137367,False
137368,False
137369,False
137370,False
137371,False
137372,False
137373,False
137374,False
137375,False
137376,False
137377,False
137378,False
137379,False
137380,False
137381,False
137382,False
137383,False
137384,False
137385,False
137386,False
137387,False
137388,False
137389,False
137390,False
137391,False
137392,False
137393,False
137394,False
137395,False
137396,False
137397,False
137398,False
137399,False
137400,False
137401,False
137402,False
137403,False
137404,False
137405,True
137406,False
137407,False
137408,False
137409,False
137410,False
137411,False
137412,False
137413,False
137414,False
137415,False
137416,False
137417,False
137418,False
137419,False
137420,False
137421,True
137422,False
137423,False
137424,False
137425,False
137426,False
137427,False
137428,False
137429,False
137430,False
137431,False
137432,False
137433,False
137434,False
137435,False
137436,False
137437,False
137438,False
137439,False
137440,False
137441,False
137442,False
137443,False
137444,False
137445,False
137446,False
137447,False
137448,False
137449,False
137450,False
137451,False
137452,False
137453,False
137454,False
137455,False
137456,False
137457,False
137458,False
137459,True
137460,False
137461,False
137462,False
137463,False
137464,False
137465,False
137466,False
137467,False
137468,False
137469,False
137470,False
137471,False
137472,False
137473,False
137474,False
137475,False
137476,False
137477,False
137478,False
137479,False
137480,False
137481,True
137482,False
137483,False
137484,False
137485,False
137486,False
137487,False
137488,False
137489,False
137490,False
137491,False
137492,False
137493,False
137494,False
137495,False
137496,False
137497,False
137498,False
137499,False
137500,False
137501,False
137502,False
137503,False
137504,False
137505,False
137506,False
137507,False
137508,False
137509,False
137510,True
137511,False
137512,False
137513,False
137514,False
137515,False
137516,False
137517,False
137518,False
137519,False
137520,False
137521,True
137522,False
137523,False
137524,False
137525,False
137526,False
137527,False
137528,False
137529,False
137530,False
137531,False
137532,False
137533,False
137534,False
137535,False
137536,False
137537,False
137538,False
137539,False
137540,False
137541,False
137542,False
137543,False
137544,False
137545,False
137546,False
137547,False
137548,False
137549,False
137550,False
137551,False
137552,False
137553,False
137554,False
137555,False
137556,False
137557,False
137558,False
137559,False
137560,False
137561,False
137562,False
137563,False
137564,False
137565,False
137566,False
137567,True
137568,False
137569,False
137570,False
137571,False
137572,False
137573,False
137574,False
137575,False
137576,False
137577,False
137578,False
137579,False
137580,False
137581,False
137582,False
137583,False
137584,False
137585,False
137586,False
137587,False
137588,False
137589,False
137590,False
137591,False
137592,False
137593,False
137594,False
137595,False
137596,False
137597,False
137598,False
137599,False
137600,False
137601,False
137602,False
137603,False
137604,False
137605,False
137606,False
137607,False
137608,False
137609,False
137610,False
137611,False
137612,False
137613,False
137614,False
137615,False
137616,False
137617,False
137618,False
137619,False
137620,True
137621,False
137622,False
137623,False
137624,False
137625,False
137626,False
137627,False
137628,False
137629,False
137630,False
137631,False
137632,False
137633,False
137634,False
137635,False
137636,False
137637,False
137638,False
137639,False
137640,False
137641,False
137642,False
137643,False
137644,False
137645,False
137646,False
137647,False
137648,False
137649,False
137650,False
137651,False
137652,False
137653,False
137654,False
137655,False
137656,False
137657,False
137658,False
137659,False
137660,False
137661,False
137662,False
137663,False
137664,False
137665,False
137666,False
137667,False
137668,False
137669,False
137670,False
137671,False
137672,True
137673,False
137674,False
137675,False
137676,False
137677,False
137678,False
137679,False
137680,False
137681,False
137682,False
137683,False
137684,False
137685,False
137686,False
137687,False
137688,False
137689,False
137690,False
137691,False
137692,False
137693,False
137694,False
137695,False
137696,False
137697,False
137698,False
137699,False
137700,False
137701,False
137702,False
137703,False
137704,False
137705,False
137706,False
137707,False
137708,False
137709,False
137710,False
137711,True
137712,False
137713,False
137714,False
137715,False
137716,False
137717,False
137718,False
137719,False
137720,False
137721,False
137722,False
137723,False
137724,False
137725,False
137726,False
137727,False
137728,False
137729,False
137730,False
137731,False
137732,False
137733,False
137734,False
137735,False
137736,False
137737,False
137738,False
137739,False
137740,False
137741,False
137742,False
137743,False
137744,False
137745,False
137746,False
137747,False
137748,False
137749,False
137750,False
137751,False
137752,False
137753,False
137754,False
137755,False
137756,False
137757,False
137758,False
137759,False
137760,False
137761,False
137762,False
137763,False
137764,False
137765,False
137766,False
137767,False
137768,True
137769,False
137770,False
137771,False
137772,False
137773,False
137774,False
137775,False
137776,False
137777,False
137778,False
137779,False
137780,False
137781,False
137782,False
137783,False
137784,False
137785,False
137786,False
137787,False
137788,False
137789,False
137790,False
137791,False
137792,False
137793,False
137794,False
137795,False
137796,False
137797,False
137798,False
137799,False
137800,False
137801,False
137802,True
137803,True
137804,False
137805,False
137806,False
137807,False
137808,False
137809,False
137810,False
137811,False
137812,False
137813,False
137814,False
137815,False
137816,False
137817,False
137818,False
137819,False
137820,True
137821,False
137822,False
137823,False
137824,False
137825,False
137826,False
137827,False
137828,False
137829,False
137830,False
137831,False
137832,False
137833,False
137834,False
137835,False
137836,False
137837,False
137838,False
137839,False
137840,False
137841,False
137842,False
137843,False
137844,True
137845,False
137846,False
137847,False
137848,False
137849,False
137850,False
137851,False
137852,False
137853,False
137854,True
137855,False
137856,False
137857,False
137858,False
137859,False
137860,False
137861,False
137862,False
137863,False
137864,False
137865,True
137866,False
137867,False
137868,False
137869,False
137870,False
137871,False
137872,False
137873,False
137874,True
137875,True
137876,False
137877,False
137878,False
137879,False
137880,False
137881,False
137882,False
137883,False
137884,False
137885,False
137886,False
137887,False
137888,False
137889,False
137890,False
137891,False
137892,False
137893,False
137894,False
137895,False
137896,False
137897,False
137898,False
137899,False
137900,False
137901,False
137902,False
137903,False
137904,False
137905,False
137906,False
137907,False
137908,False
137909,False
137910,False
137911,False
137912,False
137913,False
137914,False
137915,False
137916,False
137917,False
137918,False
137919,False
137920,False
137921,False
137922,False
137923,False
137924,False
137925,False
137926,False
137927,False
137928,False
137929,False
137930,True
137931,False
137932,False
137933,False
137934,False
137935,False
137936,False
137937,False
137938,False
137939,False
137940,False
137941,False
137942,False
137943,False
137944,False
137945,False
137946,False
137947,False
137948,False
137949,False
137950,False
137951,False
137952,False
137953,False
137954,False
137955,False
137956,False
137957,False
137958,False
137959,False
137960,False
137961,False
137962,False
137963,True
137964,False
137965,False
137966,False
137967,False
137968,False
137969,False
137970,False
137971,False
137972,False
137973,False
137974,False
137975,False
137976,False
137977,False
137978,False
137979,False
137980,False
137981,False
137982,False
137983,False
137984,False
137985,False
137986,False
137987,False
137988,False
137989,False
137990,False
137991,False
137992,False
137993,False
137994,False
137995,False
137996,False
137997,False
137998,False
137999,False
138000,False
138001,False
138002,False
138003,False
138004,False
138005,False
138006,False
138007,False
138008,False
138009,False
138010,False
138011,False
138012,False
138013,False
138014,False
138015,False
138016,False
138017,False
138018,False
138019,False
138020,False
138021,False
138022,False
138023,False
138024,False
138025,False
138026,False
138027,False
138028,False
138029,False
138030,False
138031,False
138032,False
138033,False
138034,False
138035,False
138036,False
138037,False
138038,False
138039,False
138040,False
138041,False
138042,False
138043,False
138044,False
138045,False
138046,False
138047,False
138048,False
138049,False
138050,False
138051,False
138052,False
138053,False
138054,False
138055,False
138056,False
138057,False
138058,False
138059,False
138060,False
138061,False
138062,False
138063,False
138064,False
138065,False
138066,False
138067,False
138068,False
138069,False
138070,False
138071,False
138072,False
138073,False
138074,False
138075,False
138076,False
138077,False
138078,True
138079,False
138080,False
138081,False
138082,False
138083,False
138084,False
138085,False
138086,False
138087,False
138088,False
138089,False
138090,False
138091,False
138092,False
138093,False
138094,False
138095,False
138096,False
138097,False
138098,False
138099,False
138100,False
138101,False
138102,False
138103,False
138104,False
138105,False
138106,False
